probe,log2FoldChange,pvalue,baseMean,padj,rank_score
46364,2.2351234453767104,0.02269174063106994,4.498499985315959,0.1312629749713069,1.6441321891095766
17332,1.700203172532738,0.02269546994902505,3.0913475177845635,0.1312629749713069,1.6440608200083646
17932,1.7691786873183672,0.02279069975077345,3.409501268488434,0.1312629749713069,1.642242340320536
42506,2.888276004862094,0.022808332877468494,5.391050523815871,0.1312629749713069,1.6419064573176438
148550,2.2262395329945495,0.02289601433404627,3.2202645199881728,0.1313889233484633,1.6402401116942198
27676,2.930610050236404,0.02303400934503355,6.994969045077615,0.1313889233484633,1.637630461303081
42705,1.9704198661735588,0.023090402023076637,3.7326355723323763,0.1313889233484633,1.6365685055893704
147908,1.1864374174581096,0.02318422847453351,0.8172788650241272,0.1313889233484633,1.6348073519928006
42859,1.5950359099161555,0.02327846046979945,4.075165162045984,0.1315819609048876,1.6330457453099374
30756,4.281755604901614,0.023381075187428702,10.109246293168221,0.13183877919022996,1.63113552152188
148196,1.3613195711328818,0.023627916628919374,0.6806597855664409,0.13270961699076836,1.6265745702192065
