gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
ENSMUSG00000069833,5822.666198000651,-0.0778002709165794,0.5379737572982644,-0.14461722316586018,0.8850130980722448,0.9999741508561834,-0.053050301755953815
ENSMUSG00000113555,5.91306189929123,-0.14133246152070955,0.9770567012173,-0.14465123809562494,0.8849862404770514,0.9999741508561834,-0.05306348154098146
ENSMUSG00000107548,1.7112085495312248,-0.3041143942273103,2.1021569637320043,-0.14466778621868914,0.8849731744155226,0.9999741508561834,-0.05306989357322869
ENSMUSG00000076617,1.8307654680514822,-0.2828204180872435,1.9521179770844688,-0.14487875292744448,0.8848066021340183,0.9999741508561834,-0.053151645465602554
ENSMUSG00000092675,12.924175554090917,-0.162003949925832,1.1180679177434225,-0.14489634069171917,0.8847927156513741,0.9999741508561834,-0.05315846149759911
ENSMUSG00000029621,115.68181918526977,-0.07393909802896799,0.5094846770844106,-0.14512526353509525,0.8846119720252105,0.9999741508561834,-0.053247187338896766
ENSMUSG00000056771,13.768685659549865,-0.09980842837602173,0.6872764100128391,-0.145223125545888,0.8845347079342127,0.9999741508561834,-0.05328512129742155
ENSMUSG00000028514,1604.441063684806,-0.08740700956411362,0.6018232847495812,-0.14523700192238936,0.884523752335499,0.9999741508561834,-0.053290500380334026
ENSMUSG00000030401,255.1412512326855,-0.0529068504760316,0.3642772207741471,-0.14523787779975955,0.8845230608184657,0.9999741508561834,-0.053290839910107315
ENSMUSG00000045519,27.683746239953013,-0.08466980865547573,0.5828837342356011,-0.14526020144739923,0.884505436026338,0.9999741508561834,-0.05329949364290996
ENSMUSG00000103215,7.928501680268671,-0.2436558086692485,1.676641379265985,-0.1453237476316601,0.884455265851621,0.9999741508561834,-0.05332412802853358
ENSMUSG00000106505,1.577771459215467,-0.3167937660651361,2.1798398443124083,-0.14532891803574818,0.8844511838003626,0.9999741508561834,-0.05332613244469334
ENSMUSG00000021209,9.08385355456003,-0.14332438092101565,0.9854984901327274,-0.14543338458257066,0.884368707770716,0.9999741508561834,-0.05336663276330855
ENSMUSG00000111531,2.679857479173568,-0.2580499951619706,1.7739531943041205,-0.145466067532406,0.8843429049358076,0.9999741508561834,-0.053379304166309996
ENSMUSG00000035840,93.25861151598308,-0.14483859632313925,0.9953192828534954,-0.1455197330327002,0.8843005368706736,0.9999741508561834,-0.05340011131880349
ENSMUSG00000041801,16.87991515718818,-0.1560256067808922,1.0717865531105375,-0.14557526060396528,0.8842566990781976,0.9999741508561834,-0.05342164131058214
ENSMUSG00000083328,1.2145624938284563,-0.40966489137359824,2.812083475131904,-0.14568020295143708,0.8841738503778912,0.9999741508561834,-0.05346233358816501
ENSMUSG00000009640,61.29568090669849,-0.09890038722002692,0.6785519032782931,-0.14575213294990216,0.8841170646259087,0.9999741508561834,-0.05349022689297812
ENSMUSG00000032504,538.2194338811129,-0.10255747070448322,0.7035830128991865,-0.14576456341929658,0.8841072513459405,0.9999741508561834,-0.05349504738243876
ENSMUSG00000025862,291.4779732716501,-0.11402183092395965,0.781993000549389,-0.14580927302911104,0.8840719553263646,0.9999741508561834,-0.053512385971739136
ENSMUSG00000042198,173.47736292261712,-0.13861037448316815,0.9503402369034778,-0.14585342080727476,0.8840371030707905,0.9999741508561834,-0.053529507248515344
ENSMUSG00000111625,3.6561669617447268,-0.20406291273413737,1.39561686555757,-0.14621700107687588,0.8837500848796961,0.9999741508561834,-0.05367053148326838
ENSMUSG00000002015,135.7988779536116,-0.09019841528682349,0.6167324577130715,-0.14625209709456768,0.883722380125126,0.9999741508561834,-0.05368414643034276
ENSMUSG00000020526,26.177673542224394,-0.0888357125027313,0.6063279579640615,-0.14651429368526137,0.8835154069506101,0.9999741508561834,-0.05378587276130128
ENSMUSG00000064317,2.8348022692712482,-0.20994457532686425,1.4314706993155342,-0.14666355058978886,0.8833975898410528,0.9999741508561834,-0.05384378995442092
ENSMUSG00000118064,2.692183312251618,-0.28388435534268996,1.9354887459016152,-0.14667321416557613,0.8833899619104941,0.9999741508561834,-0.05384754000138802
ENSMUSG00000029265,79.02828444716273,-0.06845685051268913,0.46672321654456667,-0.14667547721220398,0.8833881755792428,0.9999741508561834,-0.05384841820311449
ENSMUSG00000034902,226.0447690969006,-0.07348047711618479,0.5008813133603504,-0.14670237271024034,0.8833669457179885,0.9999741508561834,-0.053858855429511764
ENSMUSG00000032381,126.19241620113003,-0.09754559872975581,0.6642900794891321,-0.14684187185931272,0.883256833928257,0.9999741508561834,-0.0539129936600572
ENSMUSG00000029234,56.583779522212986,-0.08084840225941556,0.5504867842197468,-0.14686710848837015,0.8832369139731225,0.9999741508561834,-0.053922788346967725
ENSMUSG00000063698,36.502251210343964,-0.0899436707111337,0.6115853151415168,-0.14706643289877117,0.8830795844104922,0.9999741508561834,-0.05400015541128927
ENSMUSG00000107497,1.8280477862164897,-0.4008512949247286,2.725525677157698,-0.14707302091637403,0.8830743844741723,0.9999741508561834,-0.05400271272360717
ENSMUSG00000059920,115.12555069262373,-0.08717296042655565,0.5922751496946859,-0.14718321454393749,0.88298740915643,0.9999741508561834,-0.05404548914368943
ENSMUSG00000007476,79.11630010907946,-0.09118565052188053,0.619198786710942,-0.14726393603941018,0.8829236969505642,0.9999741508561834,-0.05407682691528365
ENSMUSG00000055538,177.61663465650267,-0.07712070235933788,0.5234854948423284,-0.14732156500834143,0.8828782117757706,0.9999741508561834,-0.054099200841065447
ENSMUSG00000026836,98.66582029024876,-0.06052237016605988,0.4106793233103918,-0.1473713594300364,0.8828389105337918,0.9999741508561834,-0.05411853385008542
ENSMUSG00000024079,88.7460626405783,-0.06773423636827143,0.45908056966753147,-0.14754324369973865,0.8827032496570836,0.9999741508561834,-0.054185274561929
ENSMUSG00000021248,623.041155482718,-0.10042419472096659,0.6798557271569406,-0.14771397917161955,0.8825684988831314,0.9999741508561834,-0.05425157768803034
ENSMUSG00000090935,298.05354178064675,-0.09650425572730448,0.6519166461146495,-0.14803158701723462,0.8823178400221386,0.9999741508561834,-0.05437493946890148
ENSMUSG00000097944,12.845220493997703,-0.16175725739556948,1.0925533791777788,-0.1480543289494037,0.882299892344247,0.9999741508561834,-0.05438377376465701
ENSMUSG00000037697,107.03392666897516,-0.07523043925556283,0.507683881330448,-0.14818362769054677,0.8821978523761526,0.9999741508561834,-0.05443400380349837
ENSMUSG00000025935,116.71240545194134,-0.12462165065306652,0.8399247715138687,-0.1483723958140325,0.8820488838777456,0.9999741508561834,-0.05450734524226637
ENSMUSG00000005804,109.28354767376625,-0.09647670757525968,0.6494696656147434,-0.14854690323980174,0.8819111730813808,0.9999741508561834,-0.05457515521205032
ENSMUSG00000117031,1.9492452513989038,-0.4033792431249452,2.7146522152482575,-0.14859334129770133,0.8818745275518689,0.9999741508561834,-0.054593201566831416
ENSMUSG00000029629,316.0823663180893,-0.08098801000356873,0.5449015244685559,-0.14862870879753287,0.8818466182692594,0.9999741508561834,-0.054606946196996936
ENSMUSG00000020099,51.421143344415476,-0.09526895753449574,0.6403815415622706,-0.14876905618184783,0.8817358684658889,0.9999741508561834,-0.05466149201937911
ENSMUSG00000037110,1858.2059730147705,-0.09983568030146915,0.6706977134771057,-0.14885346750906592,0.8816692595891801,0.9999741508561834,-0.05469430111940264
ENSMUSG00000092557,8.355546938105684,-0.18740854210817437,1.2583725561602819,-0.14892929855369771,0.8816094221167641,0.9999741508561834,-0.054723776986559544
ENSMUSG00000028700,355.6180376129183,-0.06655157499180672,0.4464658007164513,-0.14906309707263193,0.8815038447739543,0.9999741508561834,-0.054775789138373214
ENSMUSG00000019933,4.728368496535551,-0.19785505591957303,1.3255734504234882,-0.14925997186829837,0.8813484992169086,0.9999741508561834,-0.05485233068040052
ENSMUSG00000062483,2.734067746683305,-0.1992747306881671,1.3347991150889746,-0.1492919259801007,0.8813232860120324,0.9999741508561834,-0.05486475495114832
ENSMUSG00000036144,32.57697336407191,-0.10664637657757907,0.7131848692304641,-0.14953538861901533,0.8811311871930965,0.9999741508561834,-0.05495942685177636
ENSMUSG00000052962,168.05400421994997,-0.09753336957317278,0.651288622712203,-0.1497544501345783,0.8809583475185981,0.9999741508561834,-0.05504462492559795
ENSMUSG00000062980,222.79029455942376,-0.0632133412394845,0.42187336772613887,-0.14983961082966427,0.880891157206361,0.9999741508561834,-0.05507774964116285
ENSMUSG00000020935,204.86254924225355,-0.06000994626213048,0.4001853119007452,-0.14995539435743777,0.8807998073853011,0.9999741508561834,-0.05512278900850041
ENSMUSG00000017677,64.83634332527801,-0.0878443575030598,0.5850711395940532,-0.1501430365613486,0.8806517665364838,0.9999741508561834,-0.05519578939618162
ENSMUSG00000112390,3.6703052453662544,-0.27052385991824407,1.8016103331925812,-0.15015669866793926,0.8806409879415786,0.9999741508561834,-0.05520110490580163
ENSMUSG00000116380,5.669974452764862,-0.2595429248096155,1.7280826774732734,-0.1501912658421574,0.880613716582198,0.9999741508561834,-0.05521455418246052
ENSMUSG00000028525,312.66906507651885,-0.08520328496122422,0.5668860144254662,-0.15030055918309604,0.880527491837455,0.9999741508561834,-0.05525707993871025
ENSMUSG00000060743,231.34885376705336,-0.12818417569453236,0.8525712889865682,-0.15035009664341611,0.8804884107382958,0.9999741508561834,-0.055276355977830115
ENSMUSG00000091079,2.698807592385888,-0.39834067624504205,2.648433710965453,-0.15040613423540514,0.8804442019053522,0.9999741508561834,-0.055298162209442774
ENSMUSG00000068523,155.31150338303414,-0.09707384881913533,0.6452067026827266,-0.15045387534802213,0.8804065385739044,0.9999741508561834,-0.05531674070294522
ENSMUSG00000096895,1.5772482120177915,-0.301556675925717,1.99875078461454,-0.15087257413328412,0.8800762354770029,0.9999741508561834,-0.055479706016934645
ENSMUSG00000039298,154.08881239274857,-0.05852738802781288,0.3869922808057069,-0.1512365773962223,0.8797890975359203,0.9999741508561834,-0.055621424161072755
ENSMUSG00000106884,1.5291197383379582,-0.5684335703880921,3.752833878896246,-0.15146782104708437,0.8796066930226104,0.9999741508561834,-0.055711474704917004
ENSMUSG00000029811,1.717063279257724,-0.33655212588621686,2.220144613874847,-0.15159018191109097,0.8795101776103588,0.9999741508561834,-0.055759130561899926
ENSMUSG00000051506,66.86243776942224,-0.07051173224056631,0.46493806541412436,-0.15165833362721312,0.8794564218931105,0.9999741508561834,-0.05578567547910932
ENSMUSG00000028944,195.43432880811736,-0.0691300535953133,0.455458940977893,-0.1517810879876189,0.8793595988998153,0.9999741508561834,-0.055833491386236396
ENSMUSG00000056091,373.4538399755372,-0.06519063133505476,0.4293861864652498,-0.15182284244332728,0.8793266653167795,0.9999741508561834,-0.05584975679260755
ENSMUSG00000016487,474.71115819180545,-0.07211201039408224,0.47494994424761267,-0.15183075873041268,0.8793204214151243,0.9999741508561834,-0.055852840631377534
ENSMUSG00000108350,17.702549664585835,-0.11971076783919969,0.7883645029019641,-0.15184697864825877,0.8793076281213466,0.9999741508561834,-0.05585915925787121
ENSMUSG00000031171,42.05781903657141,-0.09331184934292483,0.6135245489962959,-0.15209146805222326,0.8791147934314373,0.9999741508561834,-0.05595441173083374
ENSMUSG00000040987,31.07241972132604,-0.12291688417052997,0.8079542288641252,-0.15213347461939095,0.8790816625602328,0.9999741508561834,-0.055970779133347186
ENSMUSG00000109686,1.2392396194872701,-0.43248805498105347,2.839612184435772,-0.15230532442126016,0.8789461256337007,0.9999741508561834,-0.05603774387622434
ENSMUSG00000037234,669.3040917707553,-0.09824825245453161,0.6448145606288763,-0.15236667788443212,0.8788977373778017,0.9999741508561834,-0.0560616535680614
ENSMUSG00000028518,1451.125097040114,-0.10973048948546062,0.7179777728048848,-0.1528327110417116,0.8785302010776508,0.9999741508561834,-0.05624330424731718
ENSMUSG00000116656,1326.5950229780901,-0.09398130456765243,0.6145415729492508,-0.15292912425212515,0.8784541682196324,0.9999741508561834,-0.05628089211807842
ENSMUSG00000037892,13.829242616249283,-0.10742834993793404,0.7023360771902935,-0.15295860974094178,0.8784309157587255,0.9999741508561834,-0.05629238793593838
ENSMUSG00000107420,3.915284566847054,-0.20265791662133872,1.3234778770681672,-0.15312527706944104,0.8782994827202584,0.9999741508561834,-0.05635737302813233
ENSMUSG00000001467,65.00115620473271,-0.1014014815393618,0.6620032673565958,-0.15317368741133527,0.8782613071903629,0.9999741508561834,-0.05637625016813817
ENSMUSG00000112707,757.1052123267727,-0.1037514775805654,0.6772424220211019,-0.15319695607805953,0.8782429580366234,0.9999741508561834,-0.056385323799639876
ENSMUSG00000045302,306.6776542914202,-0.0616435679553732,0.40227867227013797,-0.1532359834229003,0.8782121820862114,0.9999741508561834,-0.056400542890791494
ENSMUSG00000047747,507.21322553298523,-0.08700842067306402,0.5674541517625212,-0.15333119055136799,0.8781371049899415,0.9999741508561834,-0.056437671688448265
ENSMUSG00000028454,185.07327534747216,-0.05963147122410425,0.38880596207568063,-0.15337077370356025,0.8781058913878752,0.9999741508561834,-0.056453109068317776
ENSMUSG00000073961,4.292983159171945,-0.18526483454937728,1.2075060374131172,-0.15342766728212529,0.878061027846589,0.9999741508561834,-0.056475298289866215
ENSMUSG00000102565,10.523614467042785,-0.19606826385792167,1.2774123764735603,-0.15348862080011316,0.8780129632667616,0.9999741508561834,-0.05649907198266606
ENSMUSG00000020089,159.1125272466017,-0.06957333978766547,0.45314766281969493,-0.15353348476906598,0.8779775863044902,0.9999741508561834,-0.05651657096010281
ENSMUSG00000035247,2027.0368711452154,-0.0766373341740574,0.49858186656139586,-0.1537106327243857,0.8778379007207152,0.9999741508561834,-0.05658567238768581
ENSMUSG00000008730,665.8625067648317,-0.08450687318420134,0.5497131614572509,-0.15372903381134184,0.8778233912224123,0.9999741508561834,-0.05659285075982082
ENSMUSG00000043644,28.30438646892009,-0.08592536707239996,0.5588635495333453,-0.15375017237060495,0.8778067232419647,0.9999741508561834,-0.056601097157365964
ENSMUSG00000030990,106.68497038027148,-0.09235145470724303,0.6004296949734871,-0.15380893963167652,0.8777603849116745,0.9999741508561834,-0.056624023630591463
ENSMUSG00000060678,19.406872236678197,-0.09062021067382119,0.5875764393624091,-0.15422710068524018,0.8774306745692116,0.9999741508561834,-0.05678718693212364
ENSMUSG00000029097,28.064969892939605,-0.11254443475611957,0.7287759691700506,-0.1544293987688537,0.8772711748259634,0.9999741508561834,-0.05686614035497705
ENSMUSG00000105935,4.467273592399615,-0.17284674635542202,1.1186482003525955,-0.1545139448675116,0.8772045168419085,0.9999741508561834,-0.05689914074911333
ENSMUSG00000006494,1069.5123359417898,-0.13733076347803932,0.8885376627958894,-0.15455817938646715,0.8771696417314936,0.9999741508561834,-0.05691640738284357
ENSMUSG00000057596,8.83313181775716,-0.17467636449852836,1.1294572853840386,-0.15465513106069773,0.8770932045162108,0.9999741508561834,-0.056954253776160736
ENSMUSG00000066232,821.2645184861581,-0.10865356917873295,0.7018216134579459,-0.15481650478586126,0.8769659791553437,0.9999741508561834,-0.0570172542413605
ENSMUSG00000019763,327.2182705361717,-0.08151979135470579,0.5254345661133966,-0.1551473705997344,0.8767051379432431,0.9999741508561834,-0.05714644824906139
ENSMUSG00000023795,6.699521105006671,-0.16513006823422846,1.0641517823198088,-0.15517529639827454,0.8766831229866381,0.9999741508561834,-0.0571573539616026
ENSMUSG00000073920,6.565381390772597,-0.24698960815645005,1.5892699359989209,-0.15541073455291093,0.8764975220344371,0.9999741508561834,-0.05724930737200205
ENSMUSG00000037997,43.36536273700765,-0.0741870768921235,0.47677023101003174,-0.15560341662892652,0.8763456316695906,0.9999741508561834,-0.05732457382962301
ENSMUSG00000035093,380.8221154846506,-0.09193837315139733,0.5904725077175413,-0.1557030546718985,0.876267089259779,0.9999741508561834,-0.057363499183515555
ENSMUSG00000067194,253.20243437002316,-0.1360643943152802,0.8731077860050974,-0.15583917185968815,0.8761597931368086,0.9999741508561834,-0.05741668041996198
ENSMUSG00000107835,17.00812510140979,-0.11910955666892344,0.7642805136415223,-0.15584534021600152,0.8761549309045465,0.9999741508561834,-0.0574190905356931
ENSMUSG00000107083,12.268522611757954,-0.1371652157568919,0.8799975827057214,-0.15586999152333023,0.8761354994567115,0.9999741508561834,-0.05742872246704907
ENSMUSG00000027381,157.42195905313292,-0.06859881347651953,0.44003220991015074,-0.15589498207534982,0.876115800674706,0.9999741508561834,-0.05743848713074195
ENSMUSG00000022884,1115.6850684012054,-0.11574631746863583,0.7419585855574772,-0.15600104874003015,0.8760321945680413,0.9999741508561834,-0.05747993302561388
ENSMUSG00000031657,205.12547312505623,-0.08685951603339127,0.5567782520660766,-0.15600378734455866,0.8760300359056541,0.9999741508561834,-0.05748100318755989
ENSMUSG00000068735,53.92282798159312,-0.15277132520529563,0.97892955768496,-0.15605956935918838,0.8759860668017238,0.9999741508561834,-0.05750280154795815
ENSMUSG00000062861,59.46512202328267,-0.08320257615109307,0.5328171268618808,-0.1561559716391422,0.8759100804545815,0.9999741508561834,-0.05754047552918841
ENSMUSG00000085639,3.887280304210867,-0.22608235327859938,1.4475657496575054,-0.15618106005346602,0.875890305415232,0.9999741508561834,-0.05755028051671841
ENSMUSG00000036944,27.577074907066493,-0.09762709888180911,0.624965301949009,-0.1562120306157005,0.8758658940914295,0.9999741508561834,-0.05756238460200962
ENSMUSG00000025872,51.627880796642735,-0.11164761240612496,0.714249508498304,-0.15631458065804194,0.8757850639095422,0.9999741508561834,-0.05760246576296171
ENSMUSG00000018167,92.98332559303152,-0.07848604864851462,0.5015676082649043,-0.1564814939306487,0.8756535052509633,0.9999741508561834,-0.057667709500973344
ENSMUSG00000030946,56.32105761649967,-0.07744116432473173,0.4941576331443195,-0.1567134839787346,0.8754706597145765,0.9999741508561834,-0.05775840416371713
ENSMUSG00000034748,29.90965382566048,-0.08414073203524018,0.5360370566357955,-0.15696812560555617,0.8752699687375328,0.9999741508561834,-0.057857972292614294
ENSMUSG00000004031,7.663493957437435,-0.2229534873945628,1.4192952815442528,-0.15708745762332138,0.8751759222266555,0.9999741508561834,-0.05790463912301037
ENSMUSG00000035958,60.24517894911299,-0.09275012764901437,0.5901119543217465,-0.15717378197433407,0.8751078904189281,0.9999741508561834,-0.05793840032047026
ENSMUSG00000022808,196.94548800975988,-0.09210999653005088,0.5859088472907089,-0.15720874835049026,0.8750803338479305,0.9999741508561834,-0.05795207618293979
ENSMUSG00000116238,1.966042325465177,-0.3142730996897876,1.99783637961179,-0.15730672586453534,0.8750031197811319,0.9999741508561834,-0.05799039851904116
ENSMUSG00000106664,10.860878704714048,-0.2232501487872389,1.417475787354801,-0.1574983860598095,0.8748520797586381,0.9999741508561834,-0.058065371406507214
ENSMUSG00000031700,276.567360141492,-0.07222776642889144,0.4582239234838271,-0.15762548118341685,0.8747519234976653,0.9999741508561834,-0.05811509387105933
ENSMUSG00000063522,1.8143838099665794,-0.24896457435005345,1.5792050412135672,-0.1576518361154245,0.8747311549625938,0.9999741508561834,-0.05812540509989056
ENSMUSG00000028274,93.03044821025857,-0.09584773685454054,0.6067677094884552,-0.15796446540529727,0.8744847996021126,0.9999741508561834,-0.05824773507758426
ENSMUSG00000091957,4.846515768728172,-0.2012141304383034,1.2735122907862664,-0.15799936278123694,0.8744573008357774,0.9999741508561834,-0.05826139197620484
ENSMUSG00000109784,8.86692673745483,-0.23131306630266849,1.463431911994087,-0.15806206247578608,0.8744078945148438,0.9999741508561834,-0.05828593005108376
ENSMUSG00000091831,8.628998963054164,-0.14592905316895183,0.922764354411115,-0.1581433574794727,0.8743438361272873,0.9999741508561834,-0.058317747265340523
ENSMUSG00000020248,100.5162501798048,-0.06777318619314365,0.4280332924349037,-0.15833624951837305,0.8741918454209296,0.9999741508561834,-0.05839324898479014
ENSMUSG00000083567,4.432185447046471,-0.2159392334121661,1.3633038074442605,-0.15839406611573983,0.8741462893100765,0.9999741508561834,-0.05841588164053553
ENSMUSG00000109212,4.162028316038899,-0.2210214998021243,1.3943234905612762,-0.15851522354626144,0.874050825665672,0.9999741508561834,-0.058463312600892686
ENSMUSG00000079104,43.107920769760845,-0.17005692159243005,1.0717021116952463,-0.1586792819913638,0.8739215619223712,0.9999741508561834,-0.05852754534384293
ENSMUSG00000097548,4.693078234573629,-0.20098882670665183,1.2654718596910701,-0.1588252043437123,0.8738065906655842,0.9999741508561834,-0.058584683958218614
ENSMUSG00000092458,2.0727501637097094,-0.23671460114080048,1.4898488155411775,-0.1588849812622199,0.873759493595855,0.9999741508561834,-0.058608092512191304
ENSMUSG00000001300,75.02820199016678,-0.11051156900102907,0.6955097566730556,-0.15889290975536696,0.8737532469241347,0.9999741508561834,-0.05861119737660289
ENSMUSG00000038331,15.900389636364402,-0.11810277117005927,0.7423606054324869,-0.15909083847634203,0.8735973061302935,0.9999741508561834,-0.05868871385013506
ENSMUSG00000060888,4.369313079614923,-0.3508912629275473,2.204362364991213,-0.15918039089228692,0.873526752673,0.9999741508561834,-0.05872378975335333
ENSMUSG00000046229,149.00793646864585,-0.08495676407985435,0.5322103438131841,-0.1596300505382056,0.8731725056123529,0.9999741508561834,-0.05889994777832416
ENSMUSG00000007279,143.20046539927617,-0.08469198448537116,0.5304862724099473,-0.15964971930493838,0.8731570109107492,0.9999741508561834,-0.05890765452936028
ENSMUSG00000078251,6.166672302118126,-0.3490753897468466,2.185927253335004,-0.15969213486600373,0.8731235968582178,0.9999741508561834,-0.05892427446841199
ENSMUSG00000024976,164.6927341946572,-0.0625019409728902,0.3912585936873516,-0.15974586112946695,0.8730812728063067,0.9999741508561834,-0.0589453270980544
ENSMUSG00000034442,165.38409743590793,-0.06822821085547648,0.4270386554352402,-0.15977057342955966,0.8730618052674882,0.9999741508561834,-0.05895501089177279
ENSMUSG00000038886,838.1383418631293,-0.08034816893334978,0.5027130046082015,-0.1598291036770982,0.8730156973663976,0.9999741508561834,-0.05897794733874063
ENSMUSG00000107061,1.5957936639625256,-0.3672794358756438,2.296490117065689,-0.1599307713742441,0.8729356084499168,0.9999741508561834,-0.05901779057422807
ENSMUSG00000022946,191.84918280782267,-0.06126677329056389,0.38305930345922345,-0.15994070040146074,0.8729277869101468,0.9999741508561834,-0.05902168188848683
ENSMUSG00000040429,6.742329967488004,-0.233674048590431,1.4581450215298648,-0.16025432665487796,0.8726807358497127,0.9999741508561834,-0.0591446108403249
ENSMUSG00000003528,16.437895411567695,-0.11995159440252551,0.7478970550170506,-0.16038516744766546,0.8725776730304701,0.9999741508561834,-0.05919590366150343
ENSMUSG00000016356,17.0616731580858,-0.14716258299527313,0.9174480234270336,-0.16040427276257274,0.8725626240239364,0.9999741508561834,-0.059203393833504966
ENSMUSG00000026429,22.752836346179453,-0.10244315686851559,0.6384637093464138,-0.16045259169606552,0.8725245640381676,0.9999741508561834,-0.05922233757673613
ENSMUSG00000071984,21.48836319110694,-0.14073905374059242,0.8769175281941933,-0.16049291890699413,0.8724927992195382,0.9999741508561834,-0.059238148634828056
ENSMUSG00000100937,5.874623834724015,-0.16720939710492858,1.0407224113787212,-0.1606666631531592,0.8723559472154512,0.9999741508561834,-0.05930627381812051
ENSMUSG00000021182,49.147282866988434,-0.11520448906987005,0.71681432393311,-0.1607173367264079,0.8723160342098845,0.9999741508561834,-0.05932614459986214
ENSMUSG00000028630,300.55296387076004,-0.0827941062139035,0.5149807917751481,-0.16077125115387453,0.8722735689045991,0.9999741508561834,-0.0593472870481818
ENSMUSG00000008999,19.241151025737913,-0.11195098417283843,0.6962536597001777,-0.16079051451025334,0.8722583963517915,0.9999741508561834,-0.05935484134479787
ENSMUSG00000045435,25.786143959901533,-0.1318952854826133,0.8196001244744651,-0.16092638537260565,0.8721513806232626,0.9999741508561834,-0.05940812738005027
ENSMUSG00000107749,11.036408447037331,-0.1394071198712663,0.866077300395965,-0.16096383060441632,0.8721218881123489,0.9999741508561834,-0.059422813650806205
ENSMUSG00000027249,5.360055974999734,-0.22321609812832352,1.3856836992412942,-0.16108733778894954,0.8720246129822711,0.9999741508561834,-0.059471256889073766
ENSMUSG00000021973,465.6937524514721,-0.10901057567825675,0.6765107324959496,-0.16113650595914147,0.8719858883229687,0.9999741508561834,-0.05949054336222145
ENSMUSG00000013663,618.894584796115,-0.11927651039326305,0.7401255135978716,-0.16115713916338373,0.871969637783071,0.9999741508561834,-0.05949863705463515
ENSMUSG00000093826,2.99338746839441,-0.3156586336161725,1.958624396256045,-0.16116343399967914,0.871964680033164,0.9999741508561834,-0.059501106325874666
ENSMUSG00000027680,1281.7433992288645,-0.10170904659148977,0.6308680231949425,-0.16122079872807402,0.8719195003804365,0.9999741508561834,-0.05952360928117249
ENSMUSG00000032216,3371.246910787279,-0.10333328248549832,0.6408700554549513,-0.16123905557132387,0.8719051216352858,0.9999741508561834,-0.05953077125101392
ENSMUSG00000041258,342.73111733036944,-0.06023890005345273,0.37355806257421936,-0.16125712730797861,0.8718908887182808,0.9999741508561834,-0.05953786070101849
ENSMUSG00000115007,7.577357875410357,-0.12705901679476056,0.7874153722050994,-0.16136212382918186,0.8718081965028426,0.9999741508561834,-0.059579052180893065
ENSMUSG00000023025,528.4437568044247,-0.09466909321708378,0.5861933022519652,-0.1614980806730403,0.8717011229167635,0.9999741508561834,-0.05963239456011898
ENSMUSG00000018326,230.9295699011748,-0.08029026213941699,0.4966588926759763,-0.16166077628614797,0.8715729941509451,0.9999741508561834,-0.05969623491147094
ENSMUSG00000022673,30.873395322519386,-0.1273211042802511,0.7873992425485655,-0.16169828138029751,0.8715434579908095,0.9999741508561834,-0.05971095267900621
ENSMUSG00000001569,182.56633513254766,-0.07601681682678357,0.4695998447134579,-0.1618757282025248,0.8714037167965254,0.9999741508561834,-0.05978059200093182
ENSMUSG00000003721,139.1619906713373,-0.10173217966926806,0.6281431847087524,-0.16195699029423943,0.8713397234047429,0.9999741508561834,-0.05981248651426157
ENSMUSG00000026235,628.5104800636209,-0.09580511580226829,0.5902397608084581,-0.16231559133028065,0.8710573373836447,0.9999741508561834,-0.059953256599982234
ENSMUSG00000026888,1348.6744212467063,-0.09641947794306001,0.5937004966751005,-0.16240423998807108,0.8709875321374178,0.9999741508561834,-0.059988061711826225
ENSMUSG00000024253,10.058300457910585,-0.27118342344559426,1.6691227281108685,-0.1624706313552645,0.8709352537667483,0.9999741508561834,-0.06001412969611942
ENSMUSG00000062397,398.32102665239626,-0.11364380513914321,0.6991406466495416,-0.16254784453421925,0.8708744547160573,0.9999741508561834,-0.06004444838374895
ENSMUSG00000102620,3.6242185415491073,-0.22993321397796745,1.4139031886593036,-0.1626230252694992,0.8708152567814048,0.9999741508561834,-0.06007397067603767
ENSMUSG00000098332,28.150311094061482,-0.10419778995506418,0.6403679161840757,-0.16271550669804669,0.8707424371301307,0.9999741508561834,-0.06011028893623826
ENSMUSG00000026829,2.4424972012862844,-0.2977310503695313,1.8279346552722062,-0.16287838819117675,0.8706141873046076,0.9999741508561834,-0.06017425996991266
ENSMUSG00000030722,26.585011364408796,-0.11507700765984477,0.7063464361438566,-0.162918649789022,0.8705824866037051,0.9999741508561834,-0.06019007373717084
ENSMUSG00000062078,5077.226063881488,-0.14842052409033804,0.9106627724048373,-0.16298077464877125,0.8705335718741167,0.9999741508561834,-0.06021447578325635
ENSMUSG00000085085,1.552541092538501,-0.6077578953432348,3.725492387363899,-0.16313491805932126,0.8704122074095471,0.9999741508561834,-0.060275026683777586
ENSMUSG00000020717,246.80755142642192,-0.10424333042114757,0.6385437808191219,-0.1632516572120154,0.8703202951332245,0.9999741508561834,-0.06032088897956954
ENSMUSG00000024290,985.9900290526111,-0.11516088643000354,0.7054033205274927,-0.1632553789850146,0.8703173648972441,0.9999741508561834,-0.060322351185456716
ENSMUSG00000114607,2.397449561373729,-0.35726021724520685,2.1882601359265905,-0.16326222434881107,0.8703119753922963,0.9999741508561834,-0.06032504059463171
