gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
ENSMUSG00000039128,1325.2971889071484,-0.040059100732567646,0.046698480804986085,-0.857824495401796,0.39098938161275043,0.4453702715588897,-0.407835036899805
ENSMUSG00000041757,5063.024150010798,-0.03740767361771768,0.0435985801652798,-0.858002106396751,0.3908913003086639,0.44528479120444725,-0.4079439951343566
ENSMUSG00000091012,5.291618098731281,-0.31436075132909974,0.3663547745870791,-0.8580773969260203,0.3908497274759921,0.44526367633242814,-0.4079901865230692
ENSMUSG00000091358,46.61266336776407,-0.08903061524381664,0.10370665283869313,-0.8584850904627709,0.39062465981879946,0.44508597683061696,-0.40824034352338895
ENSMUSG00000027823,1775.8721787207041,-0.031435256008539136,0.03661058484679837,-0.8586384549737173,0.39054001516071135,0.44501576541836035,-0.408334461215219
ENSMUSG00000046844,6.166731887672635,-0.4308340484037429,0.5016968812633168,-0.858753690712338,0.3904764217979575,0.44496953484528756,-0.4084051850701439
ENSMUSG00000022313,206.90177251306662,-0.046771554735619045,0.05446301401420521,-0.858776466602086,0.39046385356512703,0.44496953484528756,-0.4084191638962801
ENSMUSG00000018974,674.4211032837079,-0.027849277941504807,0.03236489031596578,-0.8604780572287803,0.3895255740862753,0.44396451798204556,-0.409464023691187
ENSMUSG00000058019,1.451334013179653,-0.5664088907536332,0.6579055597665978,-0.8609273509629187,0.38927805667134097,0.4437085734117873,-0.40974007646458166
ENSMUSG00000060450,2854.139820742364,-0.020885647662803607,0.024229337576810346,-0.861998294282426,0.38868845646919015,0.44311492784219103,-0.4103983571463917
ENSMUSG00000021112,1081.2538301334423,-0.03762358813619839,0.0436467363844942,-0.8620023225737544,0.38868623974907124,0.44311492784219103,-0.410400833968239
ENSMUSG00000090315,3.6468684977520787,-0.27663815713129014,0.3199525315180609,-0.864622498277293,0.387246019873291,0.4416007476612761,-0.41201303723809146
ENSMUSG00000031821,99.63810437911225,-0.12733097474633273,0.147205946670468,-0.8649852647011133,0.38704687651956626,0.4414257408019223,-0.41223643296324985
ENSMUSG00000110637,7.538200163835523,-0.34071622886413944,0.39363793387808316,-0.8655574057800676,0.38673292235434187,0.4410937049017302,-0.41258885511024335
ENSMUSG00000022180,190.34310295040393,-0.11596417484467135,0.13382938560475469,-0.8665075634969617,0.3862118804368657,0.44060342492525917,-0.41317437082380676
ENSMUSG00000020460,4099.418487046679,-0.06805273310825759,0.07844457085998549,-0.8675263611260475,0.38565367456178734,0.44001854911040295,-0.4138025262635872
ENSMUSG00000056569,7.047379414448148,-0.3097792563456091,0.3566303857367951,-0.8686283298760648,0.38505045386497627,0.4394340559932842,-0.41448236036289343
ENSMUSG00000110444,500.3620277922592,-0.04775024109867255,0.054947435889758166,-0.8690167307256075,0.38483797972750533,0.43921750647612773,-0.41472207392077337
ENSMUSG00000115716,2.9352482497632715,-0.3459846027992678,0.39728888528655826,-0.8708640377636401,0.3838283946822185,0.4381428781253201,-0.415862900372671
ENSMUSG00000037253,596.094888835392,-0.03582205907351749,0.04112897221503519,-0.8709689823083471,0.38377108939291005,0.4381033380063886,-0.41592774505142105
ENSMUSG00000117518,2.8279531770563002,-0.36229248733719926,0.41479038262614837,-0.8734351193087676,0.3824259557956603,0.43674833807719937,-0.41745263920901
ENSMUSG00000090110,101.32947065822864,-0.06709530463164835,0.07677642747544672,-0.8739050101426715,0.38216998602513663,0.4364817993200875,-0.41774342354867255
ENSMUSG00000022347,9.469347688042678,-0.23084880547295866,0.26378888017919416,-0.8751271293776334,0.38150473718711797,0.4357982775832055,-0.41850006499231973
ENSMUSG00000055413,181.60895245550282,-0.15020080563902286,0.1715477663864336,-0.8755625841299272,0.3812678734021373,0.4355544333067268,-0.4187697879389967
ENSMUSG00000067851,5392.740018793775,-0.02709754741384493,0.03094511251398441,-0.8756648534271535,0.38121225753959753,0.43551663989392014,-0.41883314345809813
ENSMUSG00000041538,26.31819934774205,-0.1845975231869629,0.21063278252997433,-0.8763950272588434,0.3808153207509746,0.4350888762472564,-0.4192855876411328
ENSMUSG00000099389,14.074008911240501,-0.21984193237652427,0.2508279772636602,-0.8764649572780128,0.38077731874688736,0.435071176208314,-0.4193289285555117
ENSMUSG00000060509,21.137299283028696,-0.15747202938926622,0.17872845636552592,-0.881068591938224,0.37828069564591793,0.4323207950239062,-0.42218582098156354
ENSMUSG00000054409,3.755341565310026,-0.3089914223272011,0.3505972312922308,-0.8813287577552195,0.3781399052430632,0.43219399441463163,-0.42234748896284
ENSMUSG00000041623,195.57083475167482,-0.047836648803868995,0.054162663667201356,-0.8832034018451879,0.37712638392596054,0.431078050063337,-0.42351308310053426
ENSMUSG00000000759,759.2437891590287,-0.03520828474622908,0.0398008234523157,-0.8846119675993934,0.3763659497899381,0.4302851696166996,-0.4243896745307845
ENSMUSG00000056018,6.1175233498304555,-0.23985915027742827,0.2711195608317551,-0.884698800564502,0.3763191027696797,0.4302570611258426,-0.42444373539554836
