,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,rank_score
Gm11780,265.0,9.048788745389434e-09,0.06840547156140586,1.3228165143582945e-07,0.9999998944545127,0.9999999759983075,4.5837825164872915e-08
Gm14750,265.0,9.048788745389434e-09,0.06840547156140586,1.3228165143582945e-07,0.9999998944545127,0.9999999759983075,4.5837825164872915e-08
Gm3030,265.0,9.048788745389434e-09,0.06840547156140586,1.3228165143582945e-07,0.9999998944545127,0.9999999759983075,4.5837825164872915e-08
Gm14499,265.0,9.048788745389434e-09,0.06840547156140586,1.3228165143582945e-07,0.9999998944545127,0.9999999759983075,4.5837825164872915e-08
Gm29127,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
Vmn1r-ps92,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
Gm11352,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
Gm16073,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
Gm12882,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
Gm13455,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
RP23-387L22.1,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
Gm11394,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
Gm13579,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
3110079O15Rik,266.0,9.024464595519743e-09,0.06829041487852391,1.321483346026321e-07,0.9999998945608841,0.9999999759983075,4.579162861876694e-08
Gm11764,267.0,9.00028535734593e-09,0.06817598710378021,1.3201547553166097e-07,0.9999998946668903,0.9999999759983075,4.574559070455084e-08
Gm7984,267.0,9.00028535734593e-09,0.06817598710378021,1.3201547553166097e-07,0.9999998946668903,0.9999999759983075,4.574559070455084e-08
Ssxb6,267.0,9.00028535734593e-09,0.06817598710378021,1.3201547553166097e-07,0.9999998946668903,0.9999999759983075,4.574559070455084e-08
Tdpx-ps1,267.0,9.00028535734593e-09,0.06817598710378021,1.3201547553166097e-07,0.9999998946668903,0.9999999759983075,4.574559070455084e-08
Gm14591,267.0,9.00028535734593e-09,0.06817598710378021,1.3201547553166097e-07,0.9999998946668903,0.9999999759983075,4.574559070455084e-08
RP23-331M15.2,267.0,9.00028535734593e-09,0.06817598710378021,1.3201547553166097e-07,0.9999998946668903,0.9999999759983075,4.574559070455084e-08
Olfr1456-ps1,267.0,9.00028535734593e-09,0.06817598710378021,1.3201547553166097e-07,0.9999998946668903,0.9999999759983075,4.574559070455084e-08
Gm15480,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Rps13-ps1,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Gm2431,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Gm14847,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Gm3317,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Cypt15,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Tcrg-C3,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Gm7257,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Igkv1-88,268.0,8.976263134828274e-09,0.06806218246523695,1.3188326923564254e-07,0.9999998947723756,0.9999999759983075,4.5699779021587076e-08
Gm20622,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm29097,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm17973,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm8754,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm12358,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm7654,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm12134,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm2950,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Scgb2b19,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Scgb2b21,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Scgb2b2,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm27180,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm15358,269.0,8.95239891030299e-09,0.0679489952651682,1.3175174813647526e-07,0.9999998948773143,0.9999999759983075,4.565420470785899e-08
Gm14428,270.0,8.92866653016127e-09,0.06783641987862243,1.316205446298176e-07,0.9999998949819996,0.9999999759983075,4.560874047212755e-08
Gm21956,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
Gm13444,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
Gm10153,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
RP23-224G12.1,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
Rpl10-ps3,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
Gm15801,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
Clpsl2,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
Gm15828,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
Gm17748,271.0,8.905100311975352e-09,0.06772445075270644,1.3149018135993491e-07,0.9999998950860144,0.9999999759983075,4.5563567415109944e-08
Gm13013,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
a,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Scgb2b24,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Gm17126,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
RP24-498P8.3,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Gm7539,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Scgb2b11,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Scgb2b18,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Gm13271,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Gm15807,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Rhox3a2,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Vmn2r-ps64,272.0,8.881671410304077e-09,0.06761308240489836,1.3136025003440204e-07,0.9999998951896846,0.9999999759983075,4.551854402173554e-08
Gm12073,273.0,8.858389499698124e-09,0.06750230942203547,1.3123091010581616e-07,0.9999998952928829,0.9999999759983075,4.547372554797389e-08
Gm17161,273.0,8.858389499698124e-09,0.06750230942203547,1.3123091010581616e-07,0.9999998952928829,0.9999999759983075,4.547372554797389e-08
Gm14682,273.0,8.858389499698124e-09,0.06750230942203547,1.3123091010581616e-07,0.9999998952928829,0.9999999759983075,4.547372554797389e-08
Gm14571,273.0,8.858389499698124e-09,0.06750230942203547,1.3123091010581616e-07,0.9999998952928829,0.9999999759983075,4.547372554797389e-08
Gm8296,273.0,8.858389499698124e-09,0.06750230942203547,1.3123091010581616e-07,0.9999998952928829,0.9999999759983075,4.547372554797389e-08
Gm5766,274.0,8.8519598723658e-09,0.06745582244363513,1.3122603137427222e-07,0.9999998952967756,0.9999999759983075,4.547203498531527e-08
Crygd,274.0,8.835250028817131e-09,0.06739212645970111,1.3110211077996478e-07,0.9999998953956499,0.9999999759983075,4.542909439484685e-08
Gm14721,274.0,8.835250028817131e-09,0.06739212645970111,1.3110211077996478e-07,0.9999998953956499,0.9999999759983075,4.542909439484685e-08
1700020N15Rik,274.0,8.835250028817131e-09,0.06739212645970111,1.3110211077996478e-07,0.9999998953956499,0.9999999759983075,4.542909439484685e-08
Vmn1r-ps146,274.0,8.835250028817131e-09,0.06739212645970111,1.3110211077996478e-07,0.9999998953956499,0.9999999759983075,4.542909439484685e-08
Gm6812,274.0,8.835250028817131e-09,0.06739212645970111,1.3110211077996478e-07,0.9999998953956499,0.9999999759983075,4.542909439484685e-08
Ncr3-ps,274.0,8.835250028817131e-09,0.06739212645970111,1.3110211077996478e-07,0.9999998953956499,0.9999999759983075,4.542909439484685e-08
4930432M17Rik,274.0,8.835250028817131e-09,0.06739212645970111,1.3110211077996478e-07,0.9999998953956499,0.9999999759983075,4.542909439484685e-08
Wfdc15b,275.0,8.812249283575219e-09,0.06728252824023723,1.3097381317346507e-07,0.9999998954980166,0.9999999759983075,4.538463710998478e-08
Gm8475,275.0,8.812249283575219e-09,0.06728252824023723,1.3097381317346507e-07,0.9999998954980166,0.9999999759983075,4.538463710998478e-08
Psmb6-ps,275.0,8.812249283575219e-09,0.06728252824023723,1.3097381317346507e-07,0.9999998954980166,0.9999999759983075,4.538463710998478e-08
Krtap19-3,275.0,8.812249283575219e-09,0.06728252824023723,1.3097381317346507e-07,0.9999998954980166,0.9999999759983075,4.538463710998478e-08
Gm9089,275.0,8.812249283575219e-09,0.06728252824023723,1.3097381317346507e-07,0.9999998954980166,0.9999999759983075,4.538463710998478e-08
Gm5419,276.0,8.789398822992129e-09,0.06717350955221131,1.30846205320871e-07,0.9999998955998329,0.9999999759983075,4.53404188337148e-08
Gm11440,276.0,8.789398822992129e-09,0.06717350955221131,1.30846205320871e-07,0.9999998955998329,0.9999999759983075,4.53404188337148e-08
Gm13745,276.0,8.789398822992129e-09,0.06717350955221131,1.30846205320871e-07,0.9999998955998329,0.9999999759983075,4.53404188337148e-08
Gm10320,276.0,8.789398822992129e-09,0.06717350955221131,1.30846205320871e-07,0.9999998955998329,0.9999999759983075,4.53404188337148e-08
Gm5809,276.0,8.789398822992129e-09,0.06717350955221131,1.30846205320871e-07,0.9999998955998329,0.9999999759983075,4.53404188337148e-08
Ppp1r2-ps2,276.0,8.789398822992129e-09,0.06717350955221131,1.30846205320871e-07,0.9999998955998329,0.9999999759983075,4.53404188337148e-08
Gm5757,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Aym1,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Gm3489,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Gm15493,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Gm15211,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Gm4883,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Necab2,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Gm12998,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Gm15586,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Gm6826,277.0,8.766677079538508e-09,0.06706506524948036,1.307189823334502e-07,0.9999998957013422,0.9999999759983075,4.529633392395185e-08
Gm12501,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
Rhox4g,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
Otud6a,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
Nanog-ps2,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
Gm28685,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
RP23-145A18.6,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
RP24-205J15.1,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
RP24-390D21.4,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
Tctex1d1,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
Gm13675,278.0,8.744091396754982e-09,0.06695719024967882,1.3059226894301954e-07,0.9999998958024449,0.9999999759983075,4.5252425582570905e-08
Gm12036,279.0,8.721647667339439e-09,0.06684987953346737,1.3046616879800178e-07,0.9999998959030582,0.9999999759983075,4.5208729778990156e-08
Gm13739,279.0,8.721647667339439e-09,0.06684987953346737,1.3046616879800178e-07,0.9999998959030582,0.9999999759983075,4.5208729778990156e-08
Gm15974,280.0,8.699350477473721e-09,0.0667431281436472,1.3034076644940335e-07,0.9999998960031148,0.9999999759983075,4.5165275732334806e-08
Gm8715,280.0,8.699350477473721e-09,0.0667431281436472,1.3034076644940335e-07,0.9999998960031148,0.9999999759983075,4.5165275732334806e-08
Gm12181,280.0,8.699350477473721e-09,0.0667431281436472,1.3034076644940335e-07,0.9999998960031148,0.9999999759983075,4.5165275732334806e-08
Mup-ps18,280.0,8.699350477473721e-09,0.0667431281436472,1.3034076644940335e-07,0.9999998960031148,0.9999999759983075,4.5165275732334806e-08
Gm13673,280.0,8.699350477473721e-09,0.0667431281436472,1.3034076644940335e-07,0.9999998960031148,0.9999999759983075,4.5165275732334806e-08
Higd1c,280.0,8.699350477473721e-09,0.0667431281436472,1.3034076644940335e-07,0.9999998960031148,0.9999999759983075,4.5165275732334806e-08
Gm12019,281.0,8.677166875262306e-09,0.06663693118382706,1.3021558347765382e-07,0.9999998961029963,0.9999999759983075,4.512189772291244e-08
Gm11445,281.0,8.677166875262306e-09,0.06663693118382706,1.3021558347765382e-07,0.9999998961029963,0.9999999759983075,4.512189772291244e-08
Gm9230,281.0,8.677166875262306e-09,0.06663693118382706,1.3021558347765382e-07,0.9999998961029963,0.9999999759983075,4.512189772291244e-08
Bsph2,281.0,8.677166875262306e-09,0.06663693118382706,1.3021558347765382e-07,0.9999998961029963,0.9999999759983075,4.512189772291244e-08
Gm21760,281.0,8.677166875262306e-09,0.06663693118382706,1.3021558347765382e-07,0.9999998961029963,0.9999999759983075,4.512189772291244e-08
Gm12090,282.0,8.65511793263461e-09,0.06653128381775428,1.3009095024144023e-07,0.9999998962024393,0.9999999759983075,4.507871016818882e-08
Mup-ps2,282.0,8.65511793263461e-09,0.06653128381775428,1.3009095024144023e-07,0.9999998962024393,0.9999999759983075,4.507871016818882e-08
Gm15136,282.0,8.65511793263461e-09,0.06653128381775428,1.3009095024144023e-07,0.9999998962024393,0.9999999759983075,4.507871016818882e-08
Rpl17-ps8,282.0,8.65511793263461e-09,0.06653128381775428,1.3009095024144023e-07,0.9999998962024393,0.9999999759983075,4.507871016818882e-08
Gm7840,282.0,8.65511793263461e-09,0.06653128381775428,1.3009095024144023e-07,0.9999998962024393,0.9999999759983075,4.507871016818882e-08
Gm15057,283.0,8.633216239996697e-09,0.06642618126830933,1.299670713438323e-07,0.9999998963012804,0.9999999759983075,4.503578404267279e-08
Rpl10-ps1,283.0,8.633216239996697e-09,0.06642618126830933,1.299670713438323e-07,0.9999998963012804,0.9999999759983075,4.503578404267279e-08
Klk1b7-ps,283.0,8.633216239996697e-09,0.06642618126830933,1.299670713438323e-07,0.9999998963012804,0.9999999759983075,4.503578404267279e-08
Krtap20-2,283.0,8.633216239996697e-09,0.06642618126830933,1.299670713438323e-07,0.9999998963012804,0.9999999759983075,4.503578404267279e-08
Gm17152,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
Gm13733,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
RP24-283F19.1,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
Wfdc2,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
Gm13732,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
RP23-145F9.2,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
Gm11925,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
Svs6,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
Gm17208,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
Gm8814,284.0,8.61142972217011e-09,0.06632161881656792,1.2984347903189108e-07,0.9999998963998927,0.9999999759983075,4.4992957242900344e-08
RP23-436F15.5,285.0,8.589777821959178e-09,0.06621759180066057,1.2972048043996503e-07,0.9999998964980314,0.9999999759983075,4.495033613420203e-08
Scp2-ps2,285.0,8.589777821959178e-09,0.06621759180066057,1.2972048043996503e-07,0.9999998964980314,0.9999999759983075,4.495033613420203e-08
Gm14774,285.0,8.589777821959178e-09,0.06621759180066057,1.2972048043996503e-07,0.9999998964980314,0.9999999759983075,4.495033613420203e-08
Gm12738,285.0,8.589777821959178e-09,0.06621759180066057,1.2972048043996503e-07,0.9999998964980314,0.9999999759983075,4.495033613420203e-08
Gm14036,285.0,8.589777821959178e-09,0.06621759180066057,1.2972048043996503e-07,0.9999998964980314,0.9999999759983075,4.495033613420203e-08
Il9,285.0,8.589777821959178e-09,0.06621759180066057,1.2972048043996503e-07,0.9999998964980314,0.9999999759983075,4.495033613420203e-08
Gm18801,285.0,8.589777821959178e-09,0.06621759180066057,1.2972048043996503e-07,0.9999998964980314,0.9999999759983075,4.495033613420203e-08
Gm13495,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Gm14724,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Gm14596,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Gm14903,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Gm7887,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Gm9890,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Gm11718,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Gm14595,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Gm14594,286.0,8.568255790096694e-09,0.06611409561535192,1.2959801855184292e-07,0.9999998965957418,0.9999999759983075,4.490790104429543e-08
Rhox4a,287.0,8.546864835345939e-09,0.06601112571069558,1.2947612608219946e-07,0.999999896692998,0.9999999759983075,4.486566320759663e-08
Gm17946,287.0,8.546864835345939e-09,0.06601112571069558,1.2947612608219946e-07,0.999999896692998,0.9999999759983075,4.486566320759663e-08
Bricd5,287.0,8.546864835345939e-09,0.06601112571069558,1.2947612608219946e-07,0.999999896692998,0.9999999759983075,4.486566320759663e-08
Gm18552,287.0,8.546864835345939e-09,0.06601112571069558,1.2947612608219946e-07,0.999999896692998,0.9999999759983075,4.486566320759663e-08
Il1f10,287.0,8.546864835345939e-09,0.06601112571069558,1.2947612608219946e-07,0.999999896692998,0.9999999759983075,4.486566320759663e-08
Uts2,287.0,8.546864835345939e-09,0.06601112571069558,1.2947612608219946e-07,0.999999896692998,0.9999999759983075,4.486566320759663e-08
Mup-ps4,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Gm14785,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Gm15481,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Prelid2,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Gm9440,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Gm10678,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Gm12795,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Mup-ps15,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Ssxb8,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Gm13607,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
2010010A06Rik,288.0,8.525589784416378e-09,0.06590867759154918,1.2935458722524164e-07,0.999999896789972,0.9999999759983075,4.48235479369356e-08
Gm15573,289.0,8.504431231244574e-09,0.06580674681644579,1.292334242713124e-07,0.999999896886646,0.9999999759983075,4.4781562946932817e-08
RP23-203H5.6,289.0,8.504431231244574e-09,0.06580674681644579,1.292334242713124e-07,0.999999896886646,0.9999999759983075,4.4781562946932817e-08
Gm14441,289.0,8.504431231244574e-09,0.06580674681644579,1.292334242713124e-07,0.999999896886646,0.9999999759983075,4.4781562946932817e-08
Gm11511,289.0,8.504431231244574e-09,0.06580674681644579,1.292334242713124e-07,0.999999896886646,0.9999999759983075,4.4781562946932817e-08
Gm9133,289.0,8.504431231244574e-09,0.06580674681644579,1.292334242713124e-07,0.999999896886646,0.9999999759983075,4.4781562946932817e-08
Phgr1,289.0,8.504431231244574e-09,0.06580674681644579,1.292334242713124e-07,0.999999896886646,0.9999999759983075,4.4781562946932817e-08
Spink7,289.0,8.504431231244574e-09,0.06580674681644579,1.292334242713124e-07,0.999999896886646,0.9999999759983075,4.4781562946932817e-08
Gm14459,289.0,8.504431231244574e-09,0.06580674681644579,1.292334242713124e-07,0.999999896886646,0.9999999759983075,4.4781562946932817e-08
Gm29350,290.0,8.483407164474424e-09,0.06570532899706857,1.2911292423256734e-07,0.9999998969827911,0.9999999759983075,4.4739807659760286e-08
Gm12486,290.0,8.483407164474424e-09,0.06570532899706857,1.2911292423256734e-07,0.9999998969827911,0.9999999759983075,4.4739807659760286e-08
Gm6214,290.0,8.483407164474424e-09,0.06570532899706857,1.2911292423256734e-07,0.9999998969827911,0.9999999759983075,4.4739807659760286e-08
Gm15422,290.0,8.483407164474424e-09,0.06570532899706857,1.2911292423256734e-07,0.9999998969827911,0.9999999759983075,4.4739807659760286e-08
Gm17214,290.0,8.483407164474424e-09,0.06570532899706857,1.2911292423256734e-07,0.9999998969827911,0.9999999759983075,4.4739807659760286e-08
Gm14527,291.0,8.462508873304195e-09,0.06560441979687724,1.289929687588977e-07,0.9999998970785018,0.9999999759983075,4.469824104328002e-08
Gm14518,291.0,8.462508873304195e-09,0.06560441979687724,1.289929687588977e-07,0.9999998970785018,0.9999999759983075,4.469824104328002e-08
Gm27190,291.0,8.462508873304195e-09,0.06560441979687724,1.289929687588977e-07,0.9999998970785018,0.9999999759983075,4.469824104328002e-08
Gm6821,291.0,8.462508873304195e-09,0.06560441979687724,1.289929687588977e-07,0.9999998970785018,0.9999999759983075,4.469824104328002e-08
H2afb1,291.0,8.462508873304195e-09,0.06560441979687724,1.289929687588977e-07,0.9999998970785018,0.9999999759983075,4.469824104328002e-08
Gm2005,291.0,8.462508873304195e-09,0.06560441979687724,1.289929687588977e-07,0.9999998970785018,0.9999999759983075,4.469824104328002e-08
Klra7,317.0,8.325372221920883e-09,0.06458538813285061,1.289048879724279e-07,0.9999998971487801,0.9999999759983075,4.466771954544325e-08
